track_id,track_name,artist_id,artist_name,album_id,duration,length,release_date,year,decade,popularity,popular,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist
3BZEcbdtXQSo7OrvKRJ6mb,MONTERO (Call Me By Your Name),7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,5iZytG7j5DDp9RlsmkGI97,137875,Short,2021-03-26,2021,2020s,80,1,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,65LdqYCLcsV0lJoxpeQ6fW,Summer
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,5dGWwsZ9iB2Xc3UKR0gif2,198081,Short,2021-03-19,2021,2020s,99,1,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,65LdqYCLcsV0lJoxpeQ6fW,Summer
3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,7vus4Q8r5DS2Dl1JClxEsA,132780,Short,2021-01-06,2021,2020s,96,1,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,65LdqYCLcsV0lJoxpeQ6fW,Summer
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,1OnzqJTL9bwe4kvaLxRYxt,208866,Short,2021-04-09,2021,2020s,98,1,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,65LdqYCLcsV0lJoxpeQ6fW,Summer
7MAibcTli4IisCtbHKrGMh,Leave The Door Open,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,7dfPqXck6BB9wpThrVYBss,242096,Short,2021-03-05,2021,2020s,96,1,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,65LdqYCLcsV0lJoxpeQ6fW,Summer
3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,1PKErrAhYFdfrDymGHRQRo,Nathan Evans,1zEBi4O4AaY5M55dUcUp3z,116750,Short,2021-01-21,2021,2020s,88,1,0.722,0.893,0,-3.255,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,65LdqYCLcsV0lJoxpeQ6fW,Summer
43PGPuHIlVOc04jrZVh9L6,RAPSTAR,6AgTAQt8XS6jRWi4sX7w49,Polo G,0SVzFcpsByITKgURaxXdsV,165925,Short,2021-04-09,2021,2020s,95,1,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,65LdqYCLcsV0lJoxpeQ6fW,Summer
6NWdgyVsjp2bJ11PToXCr1,Buss It,2SXhbucehn00OBVKhzxDyM,Erica Banks,0cTfIK7IoeXscnXZDsWTBk,188734,Short,2020-05-15,2020,2020s,39,0,0.918,0.434,9,-9.541,1,0.173,0.569,3.14e-06,0.123,0.75,109.997,65LdqYCLcsV0lJoxpeQ6fW,Summer
4gtmLfdvLaKO1PY4cvdfaI,Feel Your Love,6kT18gnkVrCz8xJQcrib7L,Bhaskar,6lkHjfaElhaWfYGZEmFkWG,182950,Short,2021-05-14,2021,2020s,68,1,0.668,0.807,4,-5.291,0,0.0339,0.00926,0.0136,0.109,0.227,122.041,65LdqYCLcsV0lJoxpeQ6fW,Summer
4UqlZb49OdCIUnWVXCVFIO,Woman On The Moon (feat. UPSAHL),30FDJPN3RtwJZ20g5YGCRX,Yung Bae,20XDsspWsJjrk2DAXzxSsZ,165750,Short,2021-04-30,2021,2020s,59,1,0.773,0.778,8,-7.742,1,0.038,0.104,0.0276,0.257,0.93,116.967,65LdqYCLcsV0lJoxpeQ6fW,Summer
1yLTcitjbEJr7a4jyDB0Lz,So Pretty,7kRrkUEPgO3TRfAi7Gsw2i,Reyanna Maria,3K1FmvfuKFjry1x6sL405k,85741,Short,2021-01-20,2021,2020s,71,1,0.799,0.543,10,-6.094,0,0.24,0.0512,0.0425,0.134,0.25,187.906,65LdqYCLcsV0lJoxpeQ6fW,Summer
7igeByaBM0MgGsgXtNxDJ7,positions,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,3jqEvfiu2ENgmgzZq27zbi,172324,Short,2020-10-23,2020,2020s,22,0,0.736,0.802,0,-4.759,1,0.0864,0.468,0.0,0.094,0.675,144.005,65LdqYCLcsV0lJoxpeQ6fW,Summer
5Kskr9LcNYa0tpt5f0ZEJx,Calling My Phone,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,1QhKOq11hGEoNA42rV2IHp,205458,Short,2021-02-12,2021,2020s,73,1,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,65LdqYCLcsV0lJoxpeQ6fW,Summer
5xasvXseoDzjEA2OZPwMiu,Speechless - Stripped Version,15oiQRdZa4LrpfMbJ2dwzK,Jethro,5uaWfJK3AKBgtLzIk1j3xt,130169,Short,2021-05-28,2021,2020s,42,0,0.494,0.171,4,-9.332,1,0.0746,0.943,0.0,0.0908,0.256,183.847,65LdqYCLcsV0lJoxpeQ6fW,Summer
7BoobGhD4x5K96Me0hqC8Q,Build a Bitch,26cMerAxjx9GedFt0lMDjm,Bella Poarch,5YKqfiQdPYWJ0kZ5pttY5o,122772,Short,2021-05-14,2021,2020s,91,1,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,65LdqYCLcsV0lJoxpeQ6fW,Summer
1nhtP8put1KkwqdrZcA1Gi,Gucci Knife (feat. MASN),3mPc8WGusz2XF3Tvs3AKCR,Carlie Hanson,0MJRKW8pwyQH16WQlMXiH7,151642,Short,2021-05-21,2021,2020s,58,1,0.68,0.623,11,-6.657,0,0.0464,0.055,0.0,0.596,0.379,145.002,65LdqYCLcsV0lJoxpeQ6fW,Summer
7eRaK8LJUUgStuF29HpNsQ,Gone,2YqJwmohaNjg9lg51flSax,Chiiild,4tvYoJP6LcXBpHglrrH1BP,171693,Short,2021-04-28,2021,2020s,57,1,0.775,0.438,7,-8.479,1,0.0598,0.654,0.0796,0.131,0.637,142.027,65LdqYCLcsV0lJoxpeQ6fW,Summer
5vGLcdRuSbUhD8ScwsGSdA,Whoopty,7arQA31aZVS8yS6zUveWzb,CJ,5oBYG6dEI2Er6EeLnmonGE,123262,Short,2020-08-20,2020,2020s,85,1,0.719,0.648,3,-7.6,0,0.125,0.2,0.0,0.127,0.66,140.201,65LdqYCLcsV0lJoxpeQ6fW,Summer
7LWqYdNfeU15I3pWGoWAWL,CARTIER,3dQMGfODIABnUy8kNFXBim,Reggie Mills,1xBt8Psskj2q0hi4FVk1Oc,179133,Short,2021-04-09,2021,2020s,56,1,0.73,0.807,8,-3.303,1,0.0763,0.112,0.0,0.123,0.281,125.014,65LdqYCLcsV0lJoxpeQ6fW,Summer
7zju6S29L5GdcMQNFo7rxH,Touch Down 2 Cause Hell,1IRUBjX6bQWnwupD48ZRgc,Hd4president,2zyP1qrnwy6b4MA9xtLlZL,164754,Short,2021-04-22,2021,2020s,49,0,0.849,0.818,1,-4.264,1,0.275,0.00126,0.0,0.0921,0.662,168.977,65LdqYCLcsV0lJoxpeQ6fW,Summer
6evS8DqfQjZp5CedLG8qTA,Keep Dancing,6JzWgxi0nFzcHq7cqpGbiz,Marcus Layton,16UH7szvlsT8exX9dCIINL,171029,Short,2021-05-28,2021,2020s,49,0,0.746,0.809,2,-5.49,0,0.112,0.137,1.54e-05,0.122,0.571,119.987,65LdqYCLcsV0lJoxpeQ6fW,Summer
6rIXdBC74sTiA3XknfwL9V,Holdin Me Down,41I5xI04kixwmonDBl0Sda,King Combs,1J9L7EU6JatlCjQ0rDcA9Q,251838,Short,2021-03-26,2021,2020s,59,1,0.671,0.622,9,-5.709,0,0.348,0.236,1.29e-06,0.0928,0.417,155.599,65LdqYCLcsV0lJoxpeQ6fW,Summer
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,7i9j813KFoSBMldGqlh2Z1,Riton,39qsmsNRXjVaFqTZj9af0j,169153,Short,2021-01-15,2021,2020s,94,1,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,65LdqYCLcsV0lJoxpeQ6fW,Summer
7H65Mixw2ziO0Zikh6Fe6I,Love Taker,1mJucMwGjnCatEdVk9eedj,Alex Alexander,5hkswTpfCDqWq7rkXjp6B6,174573,Short,2021-05-14,2021,2020s,51,1,0.58,0.851,9,-6.112,0,0.0467,0.000423,0.0262,0.293,0.766,169.905,65LdqYCLcsV0lJoxpeQ6fW,Summer
5caZgotE4D6elZpd5S4wlX,Clap For 'Em (feat. Flo Milli & Sada Baby),03T8GHHcCEtcfnjbP5aHLg,YungManny,7nYMFoZJEsTdliAf5MUQvJ,125579,Short,2021-03-20,2021,2020s,70,1,0.903,0.785,1,-4.709,1,0.322,0.0245,0.0,0.0652,0.823,129.835,65LdqYCLcsV0lJoxpeQ6fW,Summer
4KlPTtONyk5QAOATNpEtiy,Love Again,0K3HwnyYaxoQO9hZCBLtOH,LANNÉ,6m6tjs4h0A4TIFiWuW7rwM,160324,Short,2021-05-28,2021,2020s,47,0,0.706,0.742,0,-6.577,1,0.139,0.0241,2.61e-06,0.104,0.178,124.99,65LdqYCLcsV0lJoxpeQ6fW,Summer
0o7p0yZL6fJ4EbciC8yP0X,Memories,3UV0wVQkft6lKLDGioqnyO,Coopex,3bBpuCxM7ZXuEcyJqoNxbe,138452,Short,2021-05-28,2021,2020s,46,0,0.745,0.862,8,-4.18,1,0.116,0.335,0.000623,0.102,0.738,123.979,65LdqYCLcsV0lJoxpeQ6fW,Summer
3PuyJmPuaCP8d5iN5FlWEF,Magic,47Y9hBWUVAsgTELeIv5ROJ,Rolling Stone P,2fYlhSK75C1C5ru3Va3lxo,152056,Short,2021-05-21,2021,2020s,49,0,0.902,0.612,10,-8.517,0,0.119,0.152,1.2e-05,0.107,0.581,98.023,65LdqYCLcsV0lJoxpeQ6fW,Summer
1JGi2oEvxUQLHxyWYanhd9,Dear Anna,7qDpBmvybNw8KtjRW36OkX,Kyle The Hooligan,30zNk6rZ4Iyo6mb8OC9edP,147147,Short,2021-05-14,2021,2020s,45,0,0.707,0.57,5,-8.276,1,0.0446,0.0498,0.0,0.102,0.288,170.033,65LdqYCLcsV0lJoxpeQ6fW,Summer
3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),6fWVd57NKTalqvmjRd2t8Z,24kGoldn,4YMnOf4a7obOcN1Gy2QEuM,140525,Short,2020-07-24,2020,2020s,73,1,0.7,0.722,7,-3.558,0,0.0369,0.221,0.0,0.272,0.756,90.989,65LdqYCLcsV0lJoxpeQ6fW,Summer
649uvcXpUZG504aZF19ilf,White Flag,2tndYCXQneCV4jtoWRwVpz,Lucas Estrada,4zxa9Gu0z5rIIfbsGb3wfs,198974,Short,2021-04-09,2021,2020s,69,1,0.744,0.784,6,-5.761,0,0.0306,0.0468,0.218,0.104,0.463,116.996,65LdqYCLcsV0lJoxpeQ6fW,Summer
7cdy4PbCdDZZNjyxoZyE0c,Vacation,6GkJh85o22LfD2vgL9DP6f,Dirty Heads,7xR5BJoQg0x0bHac8GMipk,209142,Short,2017-06-30,2017,2010s,76,1,0.739,0.754,8,-5.034,1,0.035,0.0431,0.0,0.0999,0.793,150.017,65LdqYCLcsV0lJoxpeQ6fW,Summer
0HR9gzUvpJ6Wv0lSOD2gGB,Fever,656ibQgcoUQrUPdhQWRcI3,SOMMA,3XHKaWhKDVYnRqK46YCJHj,162934,Short,2021-03-19,2021,2020s,70,1,0.465,0.756,10,-6.992,0,0.0797,0.0784,2.32e-06,0.0669,0.291,120.247,65LdqYCLcsV0lJoxpeQ6fW,Summer
5mFr8BsDBZ04aNiMAtjT8Y,Outta Time,7FGjkq9WfrRmBFL64ST0p9,KillBunk,3WX59gUg76M89YfaHRt6Zd,125753,Short,2021-04-30,2021,2020s,61,1,0.654,0.642,0,-9.935,1,0.0543,0.209,0.0,0.299,0.527,94.988,65LdqYCLcsV0lJoxpeQ6fW,Summer
463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,04m06KhJUuwe1Q487puIud,203064,Short,2020-10-01,2020,2020s,92,1,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,65LdqYCLcsV0lJoxpeQ6fW,Summer
7lPN2DXiMsVn7XUKtOW1CS,drivers license,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,66FPnVL9G4CMKy3wvaGTcr,242013,Short,2021-01-08,2021,2020s,94,1,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874,65LdqYCLcsV0lJoxpeQ6fW,Summer
0lawONuqOQg2IR2qSj9ZOe,Daisy,12Jp4jInGELGsN5jydIbx5,Dame Dame,6c0KaNyUiy9HMsqENyJRHl,127696,Short,2021-05-07,2021,2020s,56,1,0.802,0.898,8,-4.228,0,0.153,0.00658,0.0142,0.0998,0.607,125.068,65LdqYCLcsV0lJoxpeQ6fW,Summer
02kDW379Yfd5PzW5A6vuGt,Lemonade,6MPCFvOQv5cIGfw3jODMF0,Internet Money,1pFaEu56zqpzSviJc3htZN,195428,Short,2020-08-14,2020,2020s,84,1,0.799,0.66,1,-6.153,0,0.079,0.256,0.0,0.111,0.471,140.04,65LdqYCLcsV0lJoxpeQ6fW,Summer
0hd7lwQfA4BwyOwixQonPh,Write This Down (Instrumental),7rdiGVXL2fFyONexHzfKFS,SoulChef,0mGJ6pRjwAMtDJfVm7uTU2,188420,Short,2016-03-23,2016,2010s,65,1,0.826,0.738,10,-4.658,0,0.0444,0.00355,0.939,0.0633,0.781,93.005,65LdqYCLcsV0lJoxpeQ6fW,Summer
2yZ9HCKTIK0iDOmHtU3EIU,I'll Never Let You Know,047UnCFE2OuyfRR2kx0o5j,Lion,50PrHlK09Jq8EfZo71lNFa,150080,Short,2021-05-28,2021,2020s,41,0,0.524,0.868,1,-5.827,0,0.143,0.148,0.00352,0.177,0.336,120.535,65LdqYCLcsV0lJoxpeQ6fW,Summer
0QfHd0erwsF5oTFiWetfsr,Solar System,5MIXBzwGNeUeFAS0o3XBXL,Dustystaytrue,3bwQ7dUluzGuivf2COLepc,154225,Short,2021-03-25,2021,2020s,56,1,0.77,0.729,11,-5.004,0,0.208,0.335,0.0,0.114,0.63,150.112,65LdqYCLcsV0lJoxpeQ6fW,Summer
7kOEAYqtX7OjQhNxQT4bPI,Talk To Me,7AgS2ycsLUG0NPTY1AAboT,Mark Mendy,41jEglPO5CdoPhWvUhKgHI,147840,Short,2021-05-07,2021,2020s,67,1,0.83,0.631,1,-5.867,0,0.0654,0.231,5.94e-05,0.145,0.802,123.959,65LdqYCLcsV0lJoxpeQ6fW,Summer
1M4OcYkxAtu3ErzSgDEfoi,Up,4kYSro6naA4h99UJvo89HB,Cardi B,0Fe4Uj7GkgA1uDGGk8s92C,156944,Short,2021-02-04,2021,2020s,82,1,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,65LdqYCLcsV0lJoxpeQ6fW,Summer
7Gwu0RinuE2FY3jLaZ4vqy,Best Friend (feat. Doja Cat),6cK3NBO6uP7hh0oyuVELFl,Saweetie,0ZsqHSjW6NaeidV86J0iY9,155883,Short,2021-03-19,2021,2020s,54,1,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,65LdqYCLcsV0lJoxpeQ6fW,Summer
4x2M9tNCJvifryyizUfKPS,Metaphor,5uiEF5htEqJgHcOajZ25ns,Blinded Hearts,3HtWqDlVIQ3PI0u1n3ozuW,168515,Short,2021-05-07,2021,2020s,58,1,0.639,0.762,0,-5.236,1,0.0784,0.239,0.0,0.111,0.506,105.04,65LdqYCLcsV0lJoxpeQ6fW,Summer
2aQJOc2QUTdQl1J2Z9VxYO,Problemas,6ONwLtT6vOzlO3pfZNAOMw,Paris Boy,0OXuXnfwVvYPtopY9XFRVE,222892,Short,2020-10-11,2020,2020s,55,1,0.787,0.238,1,-13.154,0,0.0554,0.677,2.2e-05,0.0869,0.262,98.022,65LdqYCLcsV0lJoxpeQ6fW,Summer
5o6HnXhqHBPic27lBYQg2V,Smells Like Teen Spirit,3UV0wVQkft6lKLDGioqnyO,Coopex,3rxnLCXKjKbvk32eL1mGXe,186005,Short,2021-04-23,2021,2020s,59,1,0.68,0.781,9,-4.211,1,0.0646,0.308,0.0,0.179,0.613,119.933,65LdqYCLcsV0lJoxpeQ6fW,Summer
2Lhdl74nwwVGOE2Gv35QuK,Cupid's Chokehold / Breakfast in America,4IJczjB0fJ04gs4uvP0Fli,Gym Class Heroes,4Ug3M4a8wAEebndVIF65fX,243773,Short,2005-02-22,2005,2000s,85,1,0.72,0.744,1,-6.938,0,0.12,0.237,0.0,0.255,0.619,78.953,65LdqYCLcsV0lJoxpeQ6fW,Summer
2zw9s9tcVrr5CeLiv8Xbn7,Hold Me Back,3nU7YYurub2zwoEPKP33Nu,Lou Divin,4XFBQiGWoXloD2aIzkXGvu,143761,Short,2021-05-21,2021,2020s,44,0,0.685,0.727,11,-8.853,0,0.0486,0.205,0.0,0.1,0.236,111.856,65LdqYCLcsV0lJoxpeQ6fW,Summer
1yoMvmasuxZfqHEipJhRbp,Hawái,1r4hJ1h58CWwUQe3MxPuau,Maluma,0p2yf6DucEgvj8Uk8KXJJv,199112,Short,2020-08-21,2020,2020s,81,1,0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,65LdqYCLcsV0lJoxpeQ6fW,Summer
13hdMSw6P4oqQ8VW2ztL1R,This Isn't Love,2FMdAViOScZVhMjAunoYNK,Felix Samuel,0YPOIZvMDkeFfxja22INX0,162580,Short,2021-04-30,2021,2020s,48,0,0.697,0.603,0,-9.119,0,0.0406,0.0519,0.028,0.271,0.317,123.971,65LdqYCLcsV0lJoxpeQ6fW,Summer
4jY3GWEqlrTALvVE1j7VHI,Aesthetic,63kE1M6nlHBGwRttAc4Q6Z,Xilo,4A5jNEDsbTdHhcPOwqtiU4,158435,Short,2020-02-14,2020,2020s,67,1,0.714,0.594,0,-10.63,1,0.43,0.965,0.255,0.129,0.45,169.837,65LdqYCLcsV0lJoxpeQ6fW,Summer
1RpMRYKIPTKQmPemkyXwdr,Bad Plan,5UUdxfBMwm0hLlLgnZtBFv,Madism,6YAUuchzQhorhfsxDf0pyg,161437,Short,2021-05-14,2021,2020s,52,1,0.648,0.828,0,-3.451,0,0.0583,0.0859,0.0,0.116,0.362,96.93,65LdqYCLcsV0lJoxpeQ6fW,Summer
6bjHtUb2lcCsq1MftTE1kr,Butterfly Effect,3UV0wVQkft6lKLDGioqnyO,Coopex,0yVVKlhX8LG9NybDGrrh2A,151427,Short,2021-02-12,2021,2020s,57,1,0.77,0.859,11,-3.49,0,0.165,0.0697,0.0,0.324,0.743,120.01,65LdqYCLcsV0lJoxpeQ6fW,Summer
6f3Slt0GbA2bPZlz0aIFXN,The Business,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,2adSO4KU3FDjeM1PXCRDZm,164000,Short,2020-09-16,2020,2020s,93,1,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,65LdqYCLcsV0lJoxpeQ6fW,Summer
0oE5hKEXzAXdnVD3IOUuf7,The Greatest,4entyF7OCaoqs4m1tSUeEo,Tewy,078Tygb1F8yvePhYFwq9Kt,259608,Short,2021-05-21,2021,2020s,45,0,0.634,0.555,1,-5.742,1,0.181,0.38,0.0,0.207,0.608,168.009,65LdqYCLcsV0lJoxpeQ6fW,Summer
6tDDoYIxWvMLTdKpjFkc1B,telepatía,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,00wSTrFxoSzA7eeS1UxHgd,160191,Short,2020-12-04,2020,2020s,93,1,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,65LdqYCLcsV0lJoxpeQ6fW,Summer
1PqZKNikSRknHiIsuw0wDn,I Don't Wanna Be Your Friend,7AgS2ycsLUG0NPTY1AAboT,Mark Mendy,0iNrkyi4gLFQM2cr0ppVW7,162352,Short,2020-10-16,2020,2020s,62,1,0.751,0.873,7,-4.057,1,0.0725,0.117,1.44e-06,0.175,0.52,102.054,65LdqYCLcsV0lJoxpeQ6fW,Summer
6u3CPnFMKANYgfdiifFOiJ,"Gravity (feat. Tyler, The Creator)",3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,6ymw9w3tGhxVGBskQAhsvm,214692,Short,2021-01-29,2021,2020s,78,1,0.539,0.615,1,-8.746,0,0.252,0.173,0.0056,0.144,0.493,163.924,65LdqYCLcsV0lJoxpeQ6fW,Summer
5VipERQ1ofCowecoFg2MVU,motive (with Doja Cat),66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,74vajFwEwXJ61OW1DKSPEa,167989,Short,2021-02-19,2021,2020s,68,1,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965,65LdqYCLcsV0lJoxpeQ6fW,Summer
3C2btPFgACikU0IPf5aZ9G,Payphone,53ZTq0HA8Ay02PiMs4e4Sq,Faruk Orman,0vrVvn6szyo2iudvAdySCh,128824,Short,2021-05-07,2021,2020s,50,0,0.721,0.707,11,-7.953,1,0.224,0.563,6.4e-06,0.338,0.462,125.07,65LdqYCLcsV0lJoxpeQ6fW,Summer
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,7tYKF4w9nC0nq9CsPZTHyP,SZA,781cKhbTPwLnPmo9BALQl7,279204,Short,2020-12-25,2020,2020s,88,1,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,65LdqYCLcsV0lJoxpeQ6fW,Summer
3gNjhTUaH5yKDO6gaUySjC,do you wonder where my smile went?,09fzXm3J90djEB1QdcID45,"tearo, the ghost",344N4oXK0e17IPNeBVayoM,96800,Short,2021-01-29,2021,2020s,45,0,0.716,0.436,2,-12.428,1,0.0454,0.7,0.355,0.223,0.429,149.918,65LdqYCLcsV0lJoxpeQ6fW,Summer
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,7e7t0MCrNDcJZsPwUKjmOc,160000,Short,2020-07-03,2020,2020s,87,1,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,65LdqYCLcsV0lJoxpeQ6fW,Summer
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),4kYSro6naA4h99UJvo89HB,Cardi B,2ogiazbrNEx0kQHGl5ZBTQ,187541,Short,2020-08-07,2020,2020s,87,1,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,65LdqYCLcsV0lJoxpeQ6fW,Summer
2OfreDHMf2jxKuV9xXUHwn,Why Do I Fall,37D1KGtq2dx0DEzDJZjJ6A,ARRIE,5YeosiIvzuFcPewNOJVZAa,177900,Short,2021-05-07,2021,2020s,51,1,0.672,0.623,8,-8.073,1,0.038,0.589,0.0,0.115,0.276,100.081,65LdqYCLcsV0lJoxpeQ6fW,Summer
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),56mfhUDKa1vec6rSLZV5Eg,Jawsh 685,1XMw3pBrYeXzNXZXc84DNw,171374,Short,2020-06-11,2020,2020s,85,1,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,65LdqYCLcsV0lJoxpeQ6fW,Summer
0qgZvYWLIqDn0tXimF8gPa,dirty laundry,2cFrymmkijnjDg9SS92EPM,blackbear,1TkwzY3l4LqAfrQwBAx45Q,165600,Short,2015-02-14,2015,2010s,73,1,0.766,0.64,0,-8.899,1,0.0345,0.051,0.0,0.237,0.67,100.044,65LdqYCLcsV0lJoxpeQ6fW,Summer
1baRPGwTyMDcoxYla4e7xz,Lately,5yzMoVfzERWBsfhcQjbmSJ,I.U,13hhticLbuSjmv9j3q16M6,144437,Short,2021-05-07,2021,2020s,39,0,0.8,0.624,7,-8.425,1,0.0825,0.0875,0.000792,0.534,0.326,100.006,65LdqYCLcsV0lJoxpeQ6fW,Summer
6zFMeegAMYQo0mt8rXtrli,HOLIDAY,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,4EvukZrmNBiqJbs3LwOSHu,154997,Short,2020-11-13,2020,2020s,85,1,0.81,0.511,5,-6.924,0,0.164,0.12,0.0,0.0832,0.837,151.947,65LdqYCLcsV0lJoxpeQ6fW,Summer
08X5UBSKOIAif07pGF8oWY,Link Up,6UWui6Csqc1ywqnDzjOWnk,Kid Travis,2jSL4oXbolN5EamWPu1nIC,162077,Short,2021-05-21,2021,2020s,46,0,0.706,0.462,1,-12.507,1,0.0731,0.0814,1.65e-06,0.136,0.741,77.018,65LdqYCLcsV0lJoxpeQ6fW,Summer
27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,3YjfdLdpQcVI72uKhooZst,161384,Short,2020-11-06,2020,2020s,91,1,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,65LdqYCLcsV0lJoxpeQ6fW,Summer
7aVvHrB8hLb7421u4sp7S8,Lovers Say Goodbye,5344K3N7rx7kw1HjO8psuq,James Carter,2SCHhLKJQTLI3OExmZYaTz,137213,Short,2021-03-26,2021,2020s,66,1,0.797,0.711,8,-6.471,1,0.09,0.0232,4.78e-05,0.196,0.619,122.032,65LdqYCLcsV0lJoxpeQ6fW,Summer
3nY8AqaMNNHHLYV4380ol0,Dick (feat. Doja Cat),2WgfkM8S11vg4kxLgDY3F5,StarBoi3,5gH9EDMWWiLEplNCLb1r7l,175238,Short,2021-04-23,2021,2020s,86,1,0.647,0.608,9,-6.831,1,0.42,0.13,0.0,0.0584,0.474,125.994,65LdqYCLcsV0lJoxpeQ6fW,Summer
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),4r63FhuTkUYltbVAg5TQnk,DaBaby,623PL2MBg50Br5dLXC9E9e,181733,Short,2020-04-17,2020,2020s,88,1,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,65LdqYCLcsV0lJoxpeQ6fW,Summer
3OTNWOfsGwYzcpkxbCQ4vE,Speak to Me,4BH2S4t8fh9YqRIXnEEDEN,Mahout,4FnhbqLJ0aGO7U0wIarh4J,120126,Short,2021-05-07,2021,2020s,47,0,0.629,0.782,0,-5.517,0,0.0562,0.0106,0.0,0.529,0.666,120.111,65LdqYCLcsV0lJoxpeQ6fW,Summer
1GEnNtKeuMwVj3sbD9LUp5,Streetlights,0XmmX4fE4SiRMu3ICsP5sA,Lipless,5fHGwbc0Yj8Lx1vMx4YHSO,192380,Short,2021-05-07,2021,2020s,46,0,0.744,0.801,0,-5.154,1,0.0351,0.0172,0.024,0.115,0.286,126.013,65LdqYCLcsV0lJoxpeQ6fW,Summer
4jK8BJWT0DBwTGZeVuhMpI,DÁKITI,12Jp4jInGELGsN5jydIbx5,Dame Dame,4Q1jdA6V3jcdDK8rcpzud3,147366,Short,2021-03-05,2021,2020s,52,1,0.726,0.815,4,-5.092,0,0.101,0.206,0.0,0.631,0.627,121.975,65LdqYCLcsV0lJoxpeQ6fW,Summer
